0.0,0.0
1.0265522623062144,1.444519392251965
1.1147699880599993,1.5275386762618992
1.140352158546449,1.5532827425003022
1.1484257936477678,1.5501020383834803
1.1695494556427024,1.5747110152244534
1.1721418344974541,1.5766275537013974
1.1678166007995627,1.5771911001205408
1.1727346622943904,1.581090919971463
1.1733797490596793,1.5792447948455774
1.1787818920612358,1.5898279166221587
1.1796446037292503,1.5881433391571016
1.1771157741546654,1.58435746669769
1.1794421470165277,1.5851815390586825
1.1788956165313746,1.5894259691238375
1.1772757554054287,1.5887885546684242
1.180856825113299,1.5905265688896153
1.1843534636497521,1.5908942031860325
1.1817528212070494,1.5879785871505707
1.1854522132873555,1.5965922307968117
1.182958457469942,1.6027285051345799
1.1905945587158224,1.6018831920623753
1.1899533820152302,1.6014351963996862
1.1924071931839002,1.5998127222061131
1.191101458072664,1.6002298808097812
1.1892381811141985,1.6008252859115573
1.1919286036491408,1.6025987720489467
1.1896756410598774,1.604136517047879
1.1915540242195144,1.603614866733547
1.1912493586540238,1.6011982607841457
1.1908576226234453,1.6014288687705966
1.189521377086641,1.604189300537107
1.1925477457046525,1.6042727684974638
1.189645638465883,1.60378634691238
1.1902302956581137,1.605876088142391
1.19011495113373,1.6070312690734823
1.1902740812301653,1.607703170776363
1.1903493309021016,1.6066555714607202
1.1924571108818072,1.6063938546180685
1.1945482993125918,1.6082732510566675
1.1939675712585447,1.6081703281402553
1.1938868212699894,1.607341618537899
1.1946676397323617,1.6082335853576621
1.1946141314506535,1.609381287097927
1.1947941827774056,1.6100432705879175
1.194505228996277,1.6081132769584618
1.1944961595535282,1.6072705721855125
1.1941747260093694,1.6091609668731652
1.1943297243118294,1.610256816148754
1.1943946766853335,1.6094610381126362
1.1946431899070742,1.610466991662975
1.193525497913361,1.6111188066005666
1.19460545539856,1.6092352390289264
1.19510713338852,1.6088258838653524
1.1954007935523991,1.611492794752117
1.1946244430542001,1.6097621583938562
1.1959487795829777,1.6114569687843283
1.1946388816833498,1.6099653005599937
1.1951570415496833,1.6106777548789941
1.1957055330276496,1.609280977249143
1.1953291583061225,1.6119060528278326
1.1949737763404849,1.6106608903408028
1.1945877552032473,1.6100862026214577
1.194701156616211,1.6109524178504921
1.1951871395111087,1.6117828845977757
1.1957064533233646,1.6109478223323799
1.194450974464417,1.612148214578626
1.1951816153526307,1.6112826645374274
1.1954071044921881,1.610701638460157
1.1950358438491826,1.6116911458969096
1.1950700068473818,1.6113318407535528
1.1945526123046877,1.6124726283550235
1.1957634758949287,1.611509695053098
1.194734208583832,1.6119096612930275
